loan_ID,person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
23308,34,90000,15,15000,6.99,0,0.17,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23309,34,90000,3,7500,15.23,0,0.08,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23310,28,42000,9,12250,14.59,1,0.29,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
23311,34,90000,4,9900,5.99,0,0.11,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23312,27,52000,3,12250,11.36,0,0.24,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23313,27,90000,5,15000,7.49,0,0.17,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23314,28,78000,4,10000,15.99,1,0.13,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23315,28,90000,3,21000,10.74,0,0.23,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23316,29,90000,1,12000,5.79,0,0.13,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23317,27,90000,8,12000,7.29,0,0.13,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23318,29,90000,14,15000,11.11,0,0.17,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23319,29,70000,3,12300,8.49,0,0.18,8,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23320,33,36000,10,12325,6.54,1,0.34,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23321,34,90000,7,7000,5.79,0,0.08,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23322,31,90000,9,14400,7.66,0,0.16,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23323,30,75000,6,12325,12.73,0,0.16,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23324,34,108000,0,12350,14.96,1,0.11,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23325,27,90000,8,8000,7.66,0,0.09,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23326,31,90000,8,18000,11.11,0,0.2,10,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23327,28,90000,5,20000,15.28,0,0.22,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23328,30,90000,5,10000,5.79,0,0.11,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23329,32,65000,16,12400,13.49,0,0.19,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23330,31,90000,11,12000,6.92,0,0.13,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23331,27,35000,11,12500,15.65,1,0.36,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23332,33,90000,4,12000,12.98,0,0.13,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23333,33,90000,12,6000,5.42,0,0.07,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23334,27,36500,4,12500,10.25,1,0.34,8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23335,35,90000,3,14500,6.54,0,0.16,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23336,32,90000,7,3000,9.25,0,0.03,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23337,31,90000,3,16500,12.61,0,0.18,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23338,30,90000,14,9000,15.58,0,0.1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23339,28,90000,12,5325,7.88,0,0.06,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23340,31,90000,13,12000,11.49,0,0.13,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23341,28,90000,0,15000,7.88,0,0.17,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23342,28,90000,5,25000,11.86,0,0.28,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23343,27,90000,0,10000,7.14,0,0.11,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23344,34,90000,19,5000,13.61,0,0.06,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23345,31,36000,2,2800,16,1,0.08,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23346,28,39600,2,2800,16.77,1,0.07,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23347,27,90000,5,10000,7.14,0,0.11,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23348,28,90000,5,13600,16.32,0,0.15,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23349,31,46080,3,2800,17.56,0,0.06,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
23350,32,90000,2,25000,11.36,0,0.28,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23351,28,47000,4,2800,6.99,0,0.06,7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23352,30,90000,10,5000,6.76,0,0.06,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23353,34,90000,5,24250,10.62,0,0.27,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23354,27,48000,4,2800,7.49,0,0.06,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23355,27,90000,6,5500,10.25,0,0.06,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23356,33,49548,6,2800,12.84,0,0.06,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23357,28,78000,4,24000,10.25,1,0.31,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23358,27,66300,0,20000,17.56,1,0.26,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
23359,28,90000,12,21000,11.36,0,0.23,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23360,31,90000,3,12000,13.48,0,0.13,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
23361,29,35000,11,4200,12.99,0,0.12,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23362,34,50000,2,2800,11.86,0,0.06,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23363,27,90000,5,12000,12.73,0,0.13,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23364,27,35000,2,6000,11.99,0,0.17,10,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23365,27,58800,6,2800,12.69,1,0.05,10,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23366,34,35000,2,2000,13.99,0,0.06,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23367,27,67000,1,2800,13.04,0,0.04,10,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23368,28,90000,7,17600,16.35,0,0.2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
23369,33,90000,0,8000,12.53,0,0.09,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23370,30,90000,0,5000,12.87,0,0.06,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
23371,33,90000,5,4200,8.94,0,0.05,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23372,28,90000,7,8400,12.87,0,0.09,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23373,28,90000,12,12000,13.92,0,0.13,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
23374,27,90000,11,10000,8.94,0,0.11,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23375,28,78000,12,24000,11.83,1,0.31,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23376,29,16800,9,2750,14.84,1,0.16,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23377,27,90000,5,20500,14.96,0,0.23,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23378,30,37000,0,2750,9.99,0,0.07,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23379,30,57120,3,2750,10.37,0,0.05,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23380,31,78000,1,20000,14.26,1,0.26,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
23381,27,90000,2,20000,16.7,0,0.22,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
23382,29,27000,2,2725,9.63,0,0.1,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23383,33,44000,3,2725,12.18,1,0.06,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23384,29,52000,2,2725,11.66,0,0.05,8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23385,29,90000,13,10000,12.21,0,0.11,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23386,30,15000,6,2700,12.69,1,0.18,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23387,32,90000,8,25000,11.58,0,0.28,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23388,30,90000,3,13000,11.89,0,0.14,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23389,31,90000,15,10000,12.53,0,0.11,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23390,30,15000,4,2700,7.29,1,0.18,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23391,35,90000,9,20000,12.53,0,0.22,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
23392,28,66300,11,12000,14.11,1,0.15,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
23393,28,78000,11,12000,16.95,1,0.15,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23394,33,18000,0,2700,12.61,0,0.15,9,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23395,28,90000,9,4000,8,0,0.04,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23396,29,78000,7,18000,9.38,1,0.23,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23397,30,90000,5,7500,10.71,0,0.08,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23398,30,90000,8,20000,14.82,0,0.22,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
23399,30,90000,7,10000,8.63,0,0.11,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23400,28,90000,7,12000,8.32,0,0.13,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23401,33,90000,5,22000,11.03,0,0.24,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23402,31,35004,2,2700,13.49,0,0.08,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23403,29,40560,4,2700,10,0,0.07,8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23404,28,90080,9,5500,7.49,0,0.06,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23405,30,78111,5,25000,7.51,1,0.32,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23406,29,40800,4,2700,11.71,0,0.07,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23407,32,90301,2,15000,13.47,0,0.17,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23408,31,78305,8,10000,14.59,1,0.13,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23409,31,90400,9,9500,10.37,0,0.11,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23410,27,45000,2,2700,9.91,0,0.06,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23411,28,90522,4,12000,6.91,0,0.13,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23412,34,90636,4,17000,13.85,0,0.19,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23413,28,90700,11,20000,6.91,0,0.22,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23414,28,90722,7,18000,10.99,0,0.2,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23415,30,90722,6,10000,6.91,0,0.11,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23416,30,91000,9,18500,12.42,0,0.2,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23417,30,91000,7,33950,7.9,0,0.37,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23418,30,91000,14,13600,12.42,0,0.15,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23419,27,91000,2,11525,7.49,0,0.13,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23420,28,91000,11,7000,6.99,0,0.08,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23421,35,91000,6,5600,10.99,0,0.06,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23422,27,91000,2,3000,5.99,0,0.03,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23423,31,10000,15,2650,7.4,1,0.27,9,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23424,35,91000,14,4000,7.29,0,0.04,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23425,28,91000,12,21000,13.35,0,0.23,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23426,28,48000,1,2650,11.26,0,0.06,6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23427,27,91000,5,14700,7.88,0,0.16,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23428,28,91000,6,15000,9.88,0,0.16,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23429,29,15000,4,2600,16.29,1,0.17,10,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23430,35,91000,0,10000,8.59,0,0.11,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23431,32,67150,4,13000,16,1,0.16,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23432,29,91080,4,15600,15.7,0,0.17,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23433,31,28000,1,2600,10.08,0,0.09,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23434,29,91200,13,2000,11.49,0,0.02,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23435,30,79200,10,9000,8.49,1,0.11,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23436,27,30996,1,2600,14.74,1,0.08,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23437,33,79200,3,25000,15.58,1,0.32,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23438,28,32000,0,2600,13.49,0,0.08,8,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23439,27,91224,6,15000,7.88,0,0.16,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23440,30,37000,2,2600,9.25,0,0.07,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23441,33,91384,17,1600,10.25,0,0.02,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23442,28,34000,0,2600,15.62,1,0.08,9,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
23443,34,35000,18,3000,10.62,0,0.09,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23444,35,40792,2,2600,12.53,0,0.06,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23445,29,91560,8,22000,6.91,0,0.24,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23446,30,91644,14,5000,11.03,0,0.05,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23447,35,38420,0,2575,15.96,1,0.07,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23448,29,92000,2,25000,19.42,0,0.27,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
23449,27,25200,0,2550,14.27,0,0.1,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23450,29,92000,4,14000,6.03,0,0.15,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23451,29,35000,0,10000,12.87,0,0.29,8,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23452,31,66000,9,2550,11.36,0,0.04,10,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23453,34,27000,3,2525,12.21,0,0.09,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23454,31,40500,0,12500,13.61,1,0.31,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23455,35,92000,11,12000,6.99,0,0.13,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23456,29,92000,3,24000,11.49,0,0.26,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23457,29,92000,8,12000,6.62,0,0.13,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23458,31,42096,15,12500,11.11,0,0.3,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23459,35,92000,19,14400,6.99,0,0.16,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23460,31,92000,2,3500,5.79,0,0.04,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23461,34,14400,2,2500,10,1,0.17,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23462,34,92000,14,16000,11.11,0,0.17,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23463,33,92000,8,20000,13.06,0,0.22,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23464,33,92000,18,12000,5.79,0,0.13,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23465,28,92000,11,25000,19.29,0,0.27,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
23466,27,14400,3,2500,18.3,1,0.17,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
23467,31,92000,10,6000,11.86,0,0.07,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23468,28,92000,5,6000,6.76,0,0.07,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23469,34,92000,5,10000,7.51,0,0.11,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23470,28,68000,12,24500,18.3,1,0.31,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
23471,27,92000,11,18000,11.48,0,0.2,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23472,29,92000,8,10000,11.26,0,0.11,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23473,34,92000,1,9000,9.63,0,0.1,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23474,29,15889,4,2500,6.62,1,0.16,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23475,28,16560,4,2500,6.99,0,0.15,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23476,32,17040,4,2500,7.51,0,0.15,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23477,27,18000,2,2500,14.74,1,0.14,8,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
23478,29,92004,12,10000,9.63,0,0.11,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23479,31,19968,1,2500,9.62,1,0.13,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23480,28,92004,2,7000,9.63,0,0.08,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23481,31,20000,7,2500,12.53,0,0.13,10,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23482,27,68255,6,17500,17.93,1,0.22,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
23483,28,34800,1,10000,12.99,0,0.29,9,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23484,28,48000,12,12500,15.95,0,0.26,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
23485,27,92508,11,13000,7.14,0,0.14,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23486,27,34800,7,9500,7.51,0,0.27,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23487,29,92700,2,24000,6.91,0,0.26,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23488,28,92800,0,12500,9.63,0,0.13,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23489,28,58000,3,12500,11.71,0,0.22,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23490,27,93000,11,7000,5.42,0,0.08,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23491,30,93000,11,18000,15.23,0,0.19,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
23492,30,93000,6,20000,13.49,0,0.22,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23493,29,34500,7,20000,7.29,0,0.58,10,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23494,33,34500,0,10000,9.63,0,0.29,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23495,32,93000,0,10000,5.42,0,0.11,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23496,31,93000,10,3000,8.49,0,0.03,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23497,32,93000,9,15000,12.99,0,0.16,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23498,32,93000,16,21000,10.74,0,0.23,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23499,33,93000,0,13000,7.51,0,0.14,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23500,29,93000,9,20000,16.82,0,0.22,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
23501,29,70004,0,12500,8.88,0,0.18,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23502,27,93000,5,16000,13.57,0,0.17,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23503,30,93000,14,22500,11.83,0,0.24,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23504,29,80000,5,12500,11.71,0,0.16,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23505,27,101877,9,12500,11.99,0,0.12,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23506,30,93132,10,2500,5.99,0,0.03,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23507,32,130000,0,12500,9.99,0,0.1,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23508,28,150000,1,12500,14.35,0,0.08,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23509,28,93600,4,35000,8.49,0,0.37,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23510,27,93600,0,16000,11.58,0,0.17,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23511,28,54000,5,12700,11.71,1,0.24,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23512,30,94000,13,10000,14.27,0,0.11,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23513,29,94000,13,30000,6.62,0,0.32,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23514,29,94000,13,4800,10.99,0,0.05,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23515,35,94000,2,10000,7.49,0,0.11,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23516,27,35000,4,12800,10,1,0.37,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23517,30,30000,14,12800,14.79,1,0.43,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23518,31,94000,15,3000,5.42,0,0.03,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23519,30,38000,0,12800,5.79,1,0.34,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23520,34,94000,3,15000,6.54,0,0.16,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23521,35,94000,9,15000,9.88,0,0.16,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23522,29,94000,9,10000,7.51,0,0.11,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23523,27,44640,0,12800,11.83,0,0.29,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23524,35,46000,2,12800,13.48,0,0.28,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
